unit_id,unit_type,unit_title,rank,score,overlap,tag,full_label,file,line,kind,section_title,snippet,query_sha256,status
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,6,20.851013,be;its;module;of;on;point;quasi-coherent,05WZ,spaces-more-morphisms-definition-module-flat-on-fibre,spaces-more-morphisms.tex,5790,definition,Critere de platitude par fibres,egin definition Let S be a scheme. Let X o Y o Z be morphisms of algebraic spaces over S . Let F be a quasi-coherent O X -module. Let x |X| be a point and denote z |Z| its image. egin enumerate We say the restriction of F to its fibre over z is flat at x over the fibre of Y over ,D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,7,20.845541,be;module;of;on;quasi-coherent;quotient,07UD,spaces-cohomology-lemma-coherent-Noetherian-quasi-coherent-sub-quotient,spaces-cohomology.tex,1935,lemma,Coherent modules on locally Noetherian algebraic spaces,egin lemma Let S be a scheme. Let X be a locally Noetherian algebraic space over S . Let F be a coherent O X -module. Any quasi-coherent submodule of F is coherent. Any quasi-coherent quotient module of F is coherent.,D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,8,20.809303,be;its;module;of;on;quasi-coherent,077U,groupoids-lemma-colimit-kappa,groupoids.tex,3153,lemma,Colimits of quasi-coherent modules,"egin lemma Let (U, R, s, t, c) be a groupoid scheme over S . Assume that s, t are flat. There exists a cardinal appa such that every quasi-coherent module ( F , ) on (U, R, s, t, c) is the directed colimit of its appa -generated quasi-coherent submodules.",D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,9,20.752860,be;discrete;of;on;ring;valuation,0AP3,more-algebra-lemma-henselization-dvr,more-algebra.tex,11223,lemma,Permanence of properties under henselization,egin lemma Let R be a Noetherian local ring. Then R is a discrete valuation ring if and only if R h is a discrete valuation ring if and only if R sh is a discrete valuation ring.,D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,10,20.688478,be;module;of;on;point;quasi-coherent;ring;spectrum,05PI,flat-lemma-freebie,flat.tex,6931,lemma,Flattening in the local case,egin lemma Let S be the spectrum of a henselian local ring with closed point s . Let X o S be a morphism of schemes which is locally of finite type. Let F be a finite type quasi-coherent O X -module. Let E X s be a subset. There exists a closed subscheme Z S with the following pr,D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,11,20.367611,be;generic;module;of;point;quasi-coherent,05F0,divisors-lemma-weakly-ass-pullback,divisors.tex,898,lemma,Morphisms and weakly associated points,"egin lemma Let f : X o S be a morphism of schemes. Let G be a quasi-coherent O S -module. Let x X with s = f(x) . If f is flat at x , the point x is a generic point of the fibre X s , and s ext WeakAss S( G ) , then x ext WeakAss (f * G ) .",D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.lemma.3-7,lemma,Lemma 3.7,12,20.236702,be;module;of;on;point;quasi-coherent;ring,0D1W,etale-cohomology-lemma-all-modules-quasi-coherent,etale-cohomology.tex,9177,lemma,Cohomology of a point,egin lemma Let R be a local ring of dimension 0 . Let S = (R) . Then every O S -module on S is quasi-coherent.,D2907FE1215FF2D67E868CC4947019F14085E5D7D083A438CC91C08CC5870244,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,1,21.826111,coherent;hilbert;hypotheses;of;quot,08KA,quot-section-stack-coherent-sheaves,quot.tex,870,section,The stack of coherent sheaves,The stack of coherent sheaves In this section we prove that the stack of coherent sheaves on X/B is algebraic under suitable hypotheses. This is a special case of ite[Theorem,70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,2,20.632243,be;coherent;hilbert;polynomial,08AE,varieties-lemma-hilbert-polynomial-H0,varieties.tex,6828,lemma,Hilbert polynomials,"egin lemma Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k with Hilbert polynomial P Q [t] . Then P(d) = im k H 0( P n k, F (d)) for all d 0 .",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,3,20.279580,hilbert;of;polynomial;quot,0DPA,moduli-lemma-quot-Pn,moduli.tex,830,lemma,Boundedness for Quot,"egin lemma Let n 0 , r 1 , P Q [t] . The algebraic space X = P O r P n Z / P n Z / Z parametrizing quotients of O P n Z r with Hilbert polynomial P is proper over ( Z ) .",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,4,20.083334,be;coherent;hilbert;of;polynomial,08AD,varieties-definition-hilbert-polynomial,varieties.tex,6807,definition,Hilbert polynomials,"egin definition Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k . The function d hi( P n k, F (d)) is called the Hilbert polynomial of F .",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,5,19.962658,be;coherent;hilbert;polynomial,08AC,varieties-lemma-hilbert-polynomial,varieties.tex,6770,lemma,Hilbert polynomials,"egin lemma Let k be a field. Let n 0 . Let F be a coherent sheaf on P n k . The function d hi( P n k, F (d)) is a polynomial.",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,6,18.567062,be;coherent;hilbert;of;polynomial,0DNF,moduli-example-hilbert-polynomial,moduli.tex,458,example,Properties of the stack of coherent sheaves,"egin example [Coherent sheaves with fixed Hilbert polynomial] Let f : X o B be as in the introduction to this section. Let L be an invertible O X -module. Let P : Z o Z be a numerical polynomial. Then we can consider the open and closed algebraic substack P X/B = P, L X/B X/B con",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,7,18.273143,be;coherent;hilbert;of;polynomial,0DCE,exercises-situation-hilbert-polynomial,exercises.tex,4348,situation,Cohomology and Hilbert polynomials,"egin situation Let k be a field. Let X = P n k be n -dimensional projective space. Let F be a coherent O X -module. Recall that hi(X, F ) = i = 0 n (-1) i im k H i(X, F ) Recall that the Hilbert polynomial of F is the function t hi(X, F (t)) We also recall that F (t) = F O X O X(",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,8,17.912470,hilbert;of;polynomial,0DCF,exercises-exercise-hilbert-pol-easy,exercises.tex,4369,exercise,Cohomology and Hilbert polynomials,"egin exercise In Situation ef situation-hilbert-polynomial . egin enumerate If P(t) is the Hilbert polynomial of F , what is the Hilbert polynomial of F (-13) . If P i is the Hilbert polynomial of F i , what is the Hilbert polynomial of F 1 F 2 . If P i is the Hilbert polynomial ",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,9,17.802038,be;coherent;flat;hilbert;of;quot,08WC,quot-theorem-coherent-algebraic,quot.tex,1449,theorem,The stack of coherent sheaves,"egin theorem [Algebraicity of the stack of coherent sheaves; flat case] Let S be a scheme. Let f : X o B be a morphism of algebraic spaces over S . Assume that f is of finite presentation, separated, and flat This assumption is not necessary. See Section ef section-not-flat . . T",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,10,17.654554,coherent;flat;hilbert;of;quot,08WB,quot-section-not-flat,quot.tex,1539,section,The stack of coherent sheaves in the non-flat case,The stack of coherent sheaves in the non-flat case In Theorem ef theorem-coherent-algebraic the assumption that f : X o B is flat is not necessary. In this section we give a different proof which avoids the f,70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,11,17.198009,hilbert;quot;relative,0D19,quot-section-relative-morphisms,quot.tex,3116,section,Relative morphisms,"Relative morphisms We continue the discussion from Criteria for Representability, Section ef criteria-section-relative-morphisms . In that section, starting with a scheme",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,12,16.911364,hilbert;of;quot,04V4,guide-subsection-hilbert-quot-hom,guide.tex,783,subsection,"Hilbert, Quot, Hom and branchvariety stacks","Hilbert, Quot, Hom and branchvariety stacks Papers discussing Hilbert schemes and the like. egin itemize Vistoli: The Hilbert stack and the theory of moduli of families ite vistol",70B3157FEF99F385D1AF9FA1E2AE526A8BED35A9E0F167A704B9600359A537BA,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,1,28.460793,as;of;quot;to;was,05X4,quot-section-phantom,quot.tex,12,section,,"preamble egin document itle Quot and Hilbert Spaces ableofcontents Introduction As initially conceived, the purpose of this chapter was to write about Quot and Hilbert fun",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,2,27.327108,as;of;quot;to;was,05X5,quot-section-introduction,quot.tex,20,section,Introduction,"Introduction As initially conceived, the purpose of this chapter was to write about Quot and Hilbert functors and to prove that these are algebraic spaces provided certain t",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,3,23.969409,ample;of;precisely;very,01VM,morphisms-definition-very-ample,morphisms.tex,8978,definition,Very ample sheaves,"egin definition Let f : X o S be a morphism of schemes. Let L be an invertible O X -module. We say L is relatively very ample or more precisely f -relatively very ample , or very ample on X/S , or f -very ample if there exist a quasi-coherent O S -module E and an immersion i : X ",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,4,23.104031,as;of;quot;remark;to,0DP6,moduli-remark-quot-numerical,moduli.tex,733,remark,Properties of Quot,egin remark [Numerical invariants] Let f : X o B and F be as in the introduction to this section. Let I be a set and for i I let E i D( O X) be perfect. Let P : I o Z be a function. Recall that we have a morphism F /X/B X/B which sends the element F T o Q of F /X/B (T) to the obj,745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,5,22.994717,as;closed;of;quot;to,0DP5,moduli-lemma-quot-quotient,moduli.tex,708,lemma,Properties of Quot,egin lemma Let X o B be as in the introduction to this section. Let F o G be a surjection of quasi-coherent O X -modules. Then there is a canonical closed immersion G /X/B o F /X/B .,745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,6,22.986537,ample;of;sheaf;to;very,01VL,morphisms-section-very-ample,morphisms.tex,8967,section,Very ample sheaves,Very ample sheaves Recall that given a quasi-coherent sheaf E on a scheme S the projective bundle associated to E is the morphism P (,745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,7,22.265588,quot;sheaf,09TT,quot-lemma-quot-sheaf,quot.tex,2245,lemma,The Quot functor,egin lemma In Situation ef situation-quot . The functor F /X/B satisfies the sheaf property for the fpqc topology.,745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,8,22.162055,of;quot;remark;sheaf,0CZW,quot-remark-quot-via-artins-axioms,quot.tex,2374,remark,The Quot functor,egin remark [Quot via Artin's axioms] Let S be a Noetherian scheme all of whose local rings are G-rings. Let X be an algebraic space over S whose structure morphism f : X o S is of finite presentation and separated. Let F be a finitely presented quasi-coherent sheaf on X flat ove,745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,9,21.002185,ample;of;sheaf;very,01VN,morphisms-lemma-ample-very-ample,morphisms.tex,8998,lemma,Very ample sheaves,"egin lemma egin reference ite[II, Proposition 4.6.2] EGA Let f : X o S be a morphism of schemes. Let L be an invertible O X -module. If f is quasi-compact and L is a relatively very ample invertible sheaf, then L is a relatively ample invertible sheaf.",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,10,20.895883,ample;case;of;to;very,07ZR,morphisms-example-very-ample,morphisms.tex,9060,example,Very ample sheaves,"egin example Let S be a scheme. Let A be a quasi-coherent graded O S -algebra generated by A 1 over A 0 . Set X = nderline ext Proj S( A ) . In this case O X(1) is invertible and very ample on X/S . Namely, the morphism associated to the graded O S -algebra map ext Sym O X *( A 1",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,11,20.853915,as;of;quot;to,0DP8,moduli-lemma-quot-power-invertible,moduli.tex,801,lemma,Properties of Quot,"egin lemma Let f : X o B and F be as in the introduction to this section. Let L be an invertible O X -module. Then P, L F /X/B = P', L n F /X/B where P'(t) = P(nt) .",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s3.remark.3-9,remark,Remark 3.9,12,20.373686,ample;of;sheaf;to;very,02NP,morphisms-lemma-very-ample-finite-type-over-affine,morphisms.tex,9280,lemma,Ample and very ample sheaves relative to finite type morphisms,"egin lemma Let f : X o S be a morphism of schemes. Let L be an invertible sheaf on X . Assume that egin enumerate the invertible sheaf L is very ample on X/S , the morphism X o S is of finite type, and S is affine. Then there exist an n 0 and an immersion i : X o P n S over S suc",745ECD28469A2E642FA2B1CD1A66D043B2850895E5111BF4F05FD6E2B8CB66F5,lexical_candidate_only
fga.221.s4,section,Variants,1,23.383970,be;contained;in;is;modules;of;open;subset;support,07ZP,properties-lemma-sections-supported-on-closed-subset,properties.tex,3835,lemma,Sections with support in a closed subset,"egin lemma Let X be a scheme. Let Z X be a closed subset. Let F be a quasi-coherent O X -module. Consider the sheaf of O X -modules F ' which associates to every open U X F '(U) = \ s F (U) ext the support of sext is contained in Z ap U\ If X Z is a retrocompact open of X , then ",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,2,22.167248,be;contained;in;is;modules;of;open;support,01AU,modules-lemma-support-section-closed,modules.tex,490,lemma,Supports of modules and sections,"egin lemma Let (X, O X) be a ringed space. Let F be a sheaf of O X -modules. Let U X open. egin enumerate The support of s F (U) is closed in U . The support of fs is contained in the intersections of the supports of f O X(U) and s F (U) . The support of s + s' is contained in th",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,3,21.569450,in;quot;subfunctor;whose,08K7,quot-section-isom,quot.tex,746,section,The Isom functor,"The Isom functor In Situation ef situation-hom we can consider the subfunctor Isom ( F , G ) Hom ( F , G ) whose value",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,4,21.416722,be;contained;in;is;of;subset;support;whose,0F0N,etale-cohomology-lemma-support-in-subset,etale-cohomology.tex,13091,lemma,Constructible sheaves on Noetherian schemes,egin lemma Let X be a Noetherian scheme. Let E X be a subset closed under specialization. egin enumerate Let F be a torsion abelian sheaf on X whose support is contained in E . Then F = olim F i is a filtered colimit of constructible abelian sheaves F i such that for each i the s,C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,5,20.617633,an;be;contained;in;is;modules;of;open;subset;support,01AY,modules-remark-sections-support-in-closed,modules.tex,582,remark,Closed immersions and abelian sheaves,"egin remark Let X be a topological space. Let Z X be a closed subset. Let F be an abelian sheaf on X . For U X open set, define H Z( F )(U) = \ s F (U) ext the support of sext is contained in Z ap U\ . Then H Z( F ) is an abelian subsheaf of F . It is the largest abelian subsheaf",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,6,19.934823,an;be;contained;in;is;of;support;whose,0F0X,etale-cohomology-lemma-interlude-I,etale-cohomology.tex,19941,lemma,Cohomological dimension,egin lemma Let f : X o Y be an affine morphism of schemes of finite type over a field K . Let E a(X) be the set of points x X with ext trdeg K(appa(x)) a . Let F be an abelian torsion sheaf on X whose support is contained in E a . Then R qf * F has support contained in E a - q (Y,C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,7,19.649913,an;be;in;of;open;subset;support,0G73,cohomology-lemma-sections-support-in-closed-disjoint-open,cohomology.tex,8688,lemma,"Cohomology with support in a closed subset, II","egin lemma Let (X, O X) be a ringed space. Let Z X be a closed subset. Let j : U o X be the inclusion of an open subset with U ap Z = . Then R H Z(Rj *K) = 0 for all K in D( O U) .",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,8,18.981318,be;contained;in;is;modules;of;subset;support;whose,01AX,modules-lemma-i-star-exact,modules.tex,557,lemma,Closed immersions and abelian sheaves,"egin lemma Let X be a topological space. Let Z X be a closed subset. Denote i : Z o X the inclusion map. The functor i * : extit Ab (Z) extit Ab (X) is exact, fully faithful, with essential image exactly those abelian sheaves whose support is contained in Z . The functor i -1 is ",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,9,18.195604,be;in;is;modules;of;quot;quotient,0DP5,moduli-lemma-quot-quotient,moduli.tex,708,lemma,Properties of Quot,egin lemma Let X o B be as in the introduction to this section. Let F o G be a surjection of quasi-coherent O X -modules. Then there is a canonical closed immersion G /X/B o F /X/B .,C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,10,17.939489,an;be;contained;in;is;of;open;subset;whose,08DF,cohomology-lemma-pushforward-restriction,cohomology.tex,8298,lemma,Unbounded Mayer-Vietoris,"egin lemma Let (X, O X) be a ringed space. Let j : U o X be an open subspace. Let T X be a closed subset contained in U . egin enumerate If E is an object of D( O X) whose cohomology sheaves are supported on T , then E o Rj *(E| U) is an isomorphism. If F is an object of D( O U) ",C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,11,17.673803,an;be;flat;is;of;quot;whose,0CZW,quot-remark-quot-via-artins-axioms,quot.tex,2374,remark,The Quot functor,egin remark [Quot via Artin's axioms] Let S be a Noetherian scheme all of whose local rings are G-rings. Let X be an algebraic space over S whose structure morphism f : X o S is of finite presentation and separated. Let F be a finitely presented quasi-coherent sheaf on X flat ove,C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s4,section,Variants,12,17.362727,an;be;flat;in;is;of;quot;quotient;whose,0CZU,quot-remark-q-obs,quot.tex,2062,remark,The functor of quotients,egin remark [Obstructions for quotients] In Situation ef situation-q f assume that F is flat over B . Let T T' be an first order thickening of schemes over B with ideal sheaf J . Then X T X T' is a first order thickening of algebraic spaces whose ideal sheaf I is a quotient of f ,C3F1E0417597822083FB870C23D7478F6D7960410FE0477E0F657736C8A74A42,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,1,21.373257,module;of;on;quasi-coherent;result;schemes,077K,properties-section-gabber,properties.tex,3501,section,Gabber's result,Gabber's result In this section we prove a result of Gabber which guarantees that on every scheme there exists a cardinal appa such that every quasi-coherent module F,C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,2,20.626666,an;be;ideal;module;of;on;square;zero,0G3G,more-algebra-lemma-kernel-to-completion-square-zero,more-algebra.tex,27067,lemma,Derived completion for a principal ideal,"egin lemma Let f A be an element of a ring. Set J = igcap f nA . Let M be an A -module derived complete with respect to f . Then JM' = 0 where M' = (M o M/f nM) . In particular, if A is derived complete then J is an ideal of square zero.",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,3,20.486629,be;by;defined;ideal;module;of;quasi-coherent;schemes,01PP,properties-definition-subsheaf-sections-annihilated-by-ideal,properties.tex,3798,definition,Sections with support in a closed subset,egin definition Let X be a scheme. Let I O X be a quasi-coherent sheaf of ideals of finite type. Let F be a quasi-coherent O X -module. The subsheaf F ' F defined in Lemma ef lemma-sections-annihilated-by-ideal above is called the subsheaf of sections annihilated by I .,C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,4,20.204316,an;be;it;module;of;quasi-coherent;schemes,0H88,morphisms-lemma-quasi-coherence-scalar-restriction,morphisms.tex,1845,lemma,Affine morphisms,"egin lemma egin reference ite[I, Proposition 9.6.1] EGA Let S be a scheme and let A be a quasi-coherent O S -algebra. An A -module is quasi-coherent as an O S -module if and only if it is quasi-coherent as an A -module.",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,5,19.606355,be;module;of;quasi-coherent;result;schemes,077N,properties-lemma-colimit-kappa,properties.tex,3555,lemma,Gabber's result,egin lemma Let X be a scheme. There exists a cardinal appa such that every quasi-coherent module F is the directed colimit of its quasi-coherent appa -generated submodules.,C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,6,19.555937,be;by;next;of;schemes;zero,0G2G,duality-section-extension-by-zero,duality.tex,7679,section,Extension by zero for coherent modules,Extension by zero for coherent modules The material in this section and the next few can be found in the appendix by Deligne of ite RD . In this section j : U o X will b,C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,7,19.481616,an;be;hilbert;module;of;quasi-coherent;square,08W7,quot-lemma-coherent-over-first-order-thickening,quot.tex,1183,lemma,The stack of coherent sheaves,"egin lemma Let X i X' \\ T T' be a cartesian square of algebraic spaces where T o T' is a first order thickening. Let F ' be an O X' -module flat over T' . Set F = i * F ' . The following are equivalent egin enumerate F ' is a quasi-coherent O X' -module of finite presentation, F",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,8,19.353450,be;by;defined;module;of;quasi-coherent;schemes,01PQ,properties-lemma-sections-over-quasi-compact-open,properties.tex,4146,lemma,Sections of quasi-coherent sheaves,"egin lemma Let X be a quasi-compact scheme. Let I O X be a quasi-coherent sheaf of ideals of finite type. Let Z X be the closed subscheme defined by I and set U = X Z . Let F be a quasi-coherent O X -module. The canonical map olim n om O X ( I n, F ) (U, F ) is injective. Assume ",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,9,19.335125,an;be;hilbert;module;of;on;quasi-coherent,08K5,quot-lemma-hom-closed,quot.tex,391,lemma,The Hom functor,"egin lemma Let S be a scheme. Let B be an algebraic space over S . Let i : X' o X be a closed immersion of algebraic spaces over B . Let F be a quasi-coherent O X -module and let G ' be a quasi-coherent O X' -module. Then Hom ( F , i * G ') = Hom (i * F , G ') as functors on ( /B",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,10,19.143925,be;module;of;on;quasi-coherent;schemes;zero,01XB,coherent-lemma-quasi-coherent-affine-cohomology-zero,coherent.tex,146,lemma,Cech cohomology of quasi-coherent sheaves,"egin lemma egin slogan Serre vanishing: Higher cohomology vanishes on affine schemes for quasi-coherent modules. Let X be a scheme. Let F be a quasi-coherent O X -module. For any affine open U X we have H p(U, F ) = 0 for all p > 0 .",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,11,19.069189,an;be;by;defined;of;on;quasi-coherent;zero,0845,spaces-divisors-definition-zero-scheme-s,spaces-divisors.tex,1484,definition,Effective Cartier divisors and invertible sheaves,"egin definition Let S be a scheme. Let X be an algebraic space over S . Let L be an invertible sheaf. Let s (X, L ) . The zero scheme of s is the closed subspace Z(s) X defined by the quasi-coherent sheaf of ideals I O X which is the image of the map s : L -1 o O X .",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5,section,Infinitesimal study of Hilbert schemes,12,18.798556,an;be;by;defined;of;quasi-coherent;zero,02OQ,divisors-definition-zero-scheme-s,divisors.tex,2818,definition,Effective Cartier divisors and invertible sheaves,"egin definition Let X be a scheme. Let L be an invertible sheaf. Let s (X, L ) be a global section. The zero scheme of s is the closed subscheme Z(s) X defined by the quasi-coherent sheaf of ideals I O X which is the image of the map s : L -1 o O X .",C2C4AC27C904FD6078218832DB9CB4030EC9E1AA04C80C382A0493FA83FE9D66,lexical_candidate_only
fga.221.s5.proposition.5-1,proposition,Proposition 5.1,1,20.403494,an;be;ideal;module;of;on;square;zero,0G3G,more-algebra-lemma-kernel-to-completion-square-zero,more-algebra.tex,27067,lemma,Derived completion for a principal ideal,"egin lemma Let f A be an element of a ring. Set J = igcap f nA . Let M be an A -module derived complete with respect to f . Then JM' = 0 where M' = (M o M/f nM) . In particular, if A is derived complete then J is an ideal of square zero.",AD5297AB625FEFA9B79A598B84325EBF9C17641690055E32E25E49F83D45486C,lexical_candidate_only
fga.221.s5.proposition.5-1,proposition,Proposition 5.1,2,18.904130,be;by;defined;ideal;module;of;quasi-coherent,01PP,properties-definition-subsheaf-sections-annihilated-by-ideal,properties.tex,3798,definition,Sections with support in a closed subset,egin definition Let X be a scheme. Let I O X be a quasi-coherent sheaf of ideals of finite type. Let F be a quasi-coherent O X -module. The subsheaf F ' F defined in Lemma ef lemma-sections-annihilated-by-ideal above is called the subsheaf of sections annihilated by I .,AD5297AB625FEFA9B79A598B84325EBF9C17641690055E32E25E49F83D45486C,lexical_candidate_only
